864596	519037
1508220	27671
393767	438766
1503293	59479
1508228	9378
1964806	129246
11137	9606
1508224	10116
1264898	9668
1264898	9669
694000	9432
694001	9432
28295	9823
693999	153297
693998	89399
277944	9606
1160968	9986
290028	9606
694005	10036
694005	10090
694005	10116
694007	9397
694007	258959
694008	9397
694008	105295
1335626	9606
1335626	9838
694006	9397
694006	9408
694009	9606
694009	9675
694015	9749
1159903	36291
1159903	343929
1159906	9158
572290	9187
572290	411519
1159908	8838
1159908	1526411
1159907	36297
1159904	8899
1159904	8900
1159902	9123
393768	9397
766792	452646
1384461	59463
1241932	9397
1241933	9397
1503292	59479
1176035	30538
1699095	9837
1699095	9838
766791	452646
1503289	203696
1503291	187011
1525377	9534
1525377	9823
270642	9606
1920748	549403
11149	9823
11153	9615
12663	9685
1766554	9823
11128	9913
31631	9606
42005	9823
136187	9796
215681	9615
11138	10090
31632	10114
31632	10116
1590370	10116
1541205	188569
389230	258959
424359	9397
424360	9397
424361	9397
424362	9397
424363	9397
424364	9397
424365	9397
424366	9397
1235996	9606
1263720	9606
1263720	9838
1298362	9606
1306931	9606
1495253	105273
1385427	9365
424367	9397
424368	9397
424369	9397
424370	9397
875612	9397
875613	9397
875614	9397
875615	9397
1892416	9408
228330	9534
228330	9606
228404	9544
228404	9606
228404	9669
228407	9534
228407	9606
228415	9606
247149	9534
247149	9606
253433	9606
253433	10090
253434	9606
253435	9606
260069	9675
321147	9606
321149	9606
347536	196889
347537	59479
353145	9606
388737	9606
511429	9606
511430	9606
511431	9606
511432	9606
511433	9606
627442	9606
1283332	159858
1283333	242383
1415834	89399
1415851	89399
1415852	89399
1487703	59477
2697049	9606
1433215	79784
11120	9031
11152	9103
300188	8839
572287	36294
572288	182897
572289	40157
1159905	9823
11135	9681
454951	9685
454952	9685
454953	9685
454955	9685
502100	9685
502101	9685
627431	9685
627432	9685
627433	9685
627434	9685
627435	9685
627436	9685
711465	9682
711466	9682
906884	9682
906885	9682
906886	9682
906887	9685
1052157	9685
1052158	9685
166124	9606
404135	30538
422132	662561
422133	662561
422134	9874
422135	9962
422137	9962
422138	37189
422139	9894
422140	9894
422141	9894
422214	9913
422216	9913
422217	9913
422219	9913
422220	9913
502096	9962
502105	9913
502108	9913
1479610	9838
11142	10088
11142	10090
11144	10090
76344	10090
429330	10090
429331	10090
430472	10090
502104	10090
502106	10090
502107	10090
591068	10090
591069	10090
591070	10090
591071	10090
1163669	10090
502102	10114
502102	10116
389167	196889
389166	59479
741997	9397
741998	9397
741999	9397
742000	9397
742001	9397
742002	9397
742003	9397
742004	9397
742005	9397
742006	9397
627440	9534
633137	9534
633137	10090
633140	9534
633140	10090
698419	9534
284515	8782
658929	9031
658930	9031
1245464	8990
1465644	9823
1476502	9823
1477411	9823
1477412	9823
1477413	9823
1477414	9823
1525854	9823
1559519	9823
1586324	9823
398815	9823
627439	9606
627439	9913
422215	9913
422218	9913
454963	9913
